v3_start,v3_end,offset,match_method
1942327,1942327,5083,tyc
1942328,1942438,5083,gaia
1942439,1942439,5083,tyc
1942440,1942475,5083,gaia
1942476,1942476,5083,tyc
1942477,1942546,5083,gaia
1942547,1942547,5083,tyc
1942548,1942582,5083,gaia
1942583,1942583,5083,tyc
1942584,1942692,5083,gaia
1942693,1942694,5083,tyc
1942695,1942720,5083,gaia
1942721,1942721,5083,tyc
1942722,1942804,5083,gaia
1942805,1942805,5083,tyc
1942806,1942812,5083,gaia
1942813,1942813,5083,tyc
1942814,1942897,5083,gaia
1942898,1942898,5083,tyc
1942899,1942916,5083,gaia
1942917,1942917,5083,tyc
1942918,1943004,5083,gaia
1943005,1943005,5083,tyc
1943006,1943126,5083,gaia
1943127,1943127,5083,tyc
1943128,1943199,5083,gaia
1943200,1943202,5084,gaia
1943203,1943203,5084,tyc
1943204,1943226,5084,gaia
1943227,1943227,5084,tyc
1943228,1943409,5084,gaia
1943410,1943410,5084,tyc
1943411,1943459,5084,gaia
1943460,1943460,5084,tyc
1943461,1943476,5084,gaia
1943477,1943477,5084,tyc
1943478,1943520,5084,gaia
1943521,1943521,5084,tyc
1943522,1943556,5084,gaia
1943557,1943557,5084,tyc
1943558,1943581,5084,gaia
1943582,1943582,5084,tyc
1943583,1943658,5084,gaia
1943659,1943659,5084,tyc
1943660,1943664,5084,gaia
1943665,1943665,5084,tyc
1943666,1943669,5084,gaia
1943670,1943670,5084,tyc
1943671,1943706,5084,gaia
1943707,1943707,5084,tyc
1943708,1943736,5084,gaia
1943737,1943737,5084,tyc
1943738,1943858,5084,gaia
1943859,1943859,5084,tyc
1943860,1943872,5084,gaia
1943873,1943873,5084,tyc
1943874,1944070,5084,gaia
1944071,1944071,5084,tyc
1944072,1944089,5084,gaia
1944090,1944172,5085,gaia
1944173,1944173,5085,tyc
1944174,1944213,5085,gaia
1944214,1944214,5085,tyc
1944215,1944238,5085,gaia
1944239,1944239,5085,tyc
1944240,1944322,5085,gaia
1944323,1944323,5085,tyc
1944324,1944332,5085,gaia
1944333,1944336,5086,gaia
1944337,1944338,5086,tyc
1944339,1944407,5086,gaia
1944408,1944408,5086,tyc
1944409,1944463,5086,gaia
1944464,1944503,5087,gaia
1944504,1944504,5087,tyc
1944505,1944608,5087,gaia
1944609,1944609,5087,tyc
1944610,1944613,5087,gaia
1944614,1944614,5087,tyc
1944615,1944644,5087,gaia
1944645,1944645,5087,tyc
1944646,1944647,5087,gaia
1944648,1944648,5087,tyc
1944649,1944676,5087,gaia
1944677,1944679,5088,gaia
1944680,1944680,5088,tyc
1944681,1944712,5088,gaia
1944713,1944713,5051,gaia
1944714,1944724,5088,gaia
1944725,1944725,5088,tyc
1944726,1944729,5088,gaia
1944730,1944730,5088,tyc
1944731,1944756,5088,gaia
1944757,1944802,5089,gaia
1944803,1944803,5089,tyc
1944804,1944808,5089,gaia
1944809,1944809,5089,tyc
1944810,1944892,5089,gaia
1944893,1944893,5089,tyc
1944894,1944949,5089,gaia
1944950,1944950,5089,tyc
1944951,1945084,5089,gaia
1945085,1945189,5090,gaia
1945190,1945190,5090,tyc
1945191,1945241,5090,gaia
1945242,1945242,5090,tyc
1945243,1945339,5090,gaia
1945340,1945340,5090,tyc
1945341,1945438,5090,gaia
1945439,1945451,5091,gaia
1945452,1945452,5091,tyc
1945453,1945514,5091,gaia
1945515,1945515,5094,gaia
1945516,1945516,5092,gaia
1945517,1945517,5092,tyc
1945518,1945519,5092,gaia
1945520,1945520,5092,tyc
1945521,1945606,5092,gaia
1945607,1945780,5093,gaia
1945781,1945781,5093,tyc
1945782,1945831,5093,gaia
1945832,1945832,5093,tyc
1945833,1945907,5093,gaia
1945908,1945908,5093,tyc
1945909,1945952,5093,gaia
1945953,1945953,5093,tyc
1945954,1946177,5093,gaia
1946178,1946178,5093,tyc
1946179,1946417,5093,gaia
1946418,1946418,5093,tyc
1946419,1946523,5093,gaia
1946524,1946524,5093,tyc
1946525,1946569,5093,gaia
1946570,1946801,5094,gaia
1946802,1946802,5094,tyc
1946803,1946873,5094,gaia
1946874,1947093,5095,gaia
1947094,1947094,5095,tyc
1947095,1947102,5095,gaia
1947103,1947103,5095,tyc
1947104,1947187,5095,gaia
1947188,1947188,5095,tyc
1947189,1947262,5095,gaia
1947263,1947263,5095,tyc
1947264,1947289,5095,gaia
1947290,1947290,5095,tyc
1947291,1947453,5095,gaia
1947454,1947454,5095,tyc
1947455,1947460,5095,gaia
1947461,1947461,5095,tyc
1947462,1947552,5095,gaia
1947553,1947553,5095,tyc
1947554,1947782,5095,gaia
1947783,1947783,5095,tyc
1947784,1947785,5095,gaia
1947786,1947786,5095,tyc
1947787,1947859,5095,gaia
1947860,1947860,5095,tyc
1947861,1947916,5095,gaia
1947917,1947989,5096,gaia
1947990,1947990,5096,tyc
1947991,1948046,5096,gaia
1948047,1948047,5096,tyc
1948048,1948141,5096,gaia
1948142,1948142,5096,tyc
1948143,1948160,5096,gaia
1948161,1948161,5096,tyc
1948162,1948190,5096,gaia
1948191,1948191,5096,tyc
1948192,1948272,5096,gaia
1948273,1948273,5096,tyc
1948274,1948277,5096,gaia
1948278,1948278,5096,tyc
1948279,1948389,5096,gaia
1948390,1948390,5096,tyc
1948391,1948478,5096,gaia
1948479,1948479,5096,tyc
1948480,1948620,5096,gaia
1948621,1948621,5096,tyc
1948622,1948677,5096,gaia
1948678,1948678,5096,tyc
1948679,1948765,5096,gaia
1948766,1948766,5096,tyc
1948767,1948820,5096,gaia
1948821,1948821,5096,tyc
1948822,1948866,5096,gaia
1948867,1948867,5096,tyc
1948868,1948882,5096,gaia
1948883,1948883,5096,tyc
1948884,1948962,5096,gaia
1948963,1948963,5096,tyc
1948964,1949017,5096,gaia
1949018,1949035,5097,gaia
1949036,1949036,5097,tyc
1949037,1949081,5097,gaia
1949082,1949082,5097,tyc
1949083,1949106,5097,gaia
1949107,1949129,5098,gaia
1949130,1949130,5098,tyc
1949131,1949309,5098,gaia
1949310,1949310,5098,tyc
1949311,1949357,5098,gaia
1949358,1949358,5098,tyc
1949359,1949561,5098,gaia
1949562,1949562,5098,tyc
1949563,1949629,5098,gaia
1949630,1949630,5098,tyc
1949631,1949642,5098,gaia
1949643,1949643,5098,tyc
1949644,1949683,5098,gaia
1949684,1949684,5098,tyc
1949685,1949867,5098,gaia
1949868,1949868,5098,tyc
1949869,1949936,5098,gaia
1949937,1949937,5098,tyc
1949938,1949940,5098,gaia
1949941,1949941,5097,gaia
1949942,1950193,5098,gaia
1950194,1950194,5098,tyc
1950195,1950227,5098,gaia
1950228,1950228,5098,tyc
1950229,1950243,5098,gaia
1950244,1950244,5098,tyc
1950245,1950322,5098,gaia
1950323,1950323,5098,tyc
1950324,1950543,5098,gaia
1950544,1950544,5098,tyc
1950545,1950547,5098,gaia
1950548,1950548,5098,tyc
1950549,1950598,5098,gaia
1950599,1950599,5098,tyc
1950600,1950616,5098,gaia
1950617,1950617,5098,tyc
1950618,1950682,5098,gaia
1950683,1950683,5098,tyc
1950684,1950705,5098,gaia
1950706,1950706,5098,tyc
1950707,1950807,5098,gaia
1950808,1950808,5098,tyc
1950809,1950881,5098,gaia
1950882,1950920,5099,gaia
1950921,1950921,5099,tyc
1950922,1951175,5099,gaia
1951176,1951176,5099,tyc
1951177,1951197,5099,gaia
1951198,1951198,5099,tyc
1951199,1951272,5099,gaia
1951273,1951273,5099,tyc
1951274,1951463,5099,gaia
1951464,1951464,5099,tyc
1951465,1951469,5099,gaia
1951470,1951470,5099,tyc
1951471,1951662,5099,gaia
1951663,1951663,5099,tyc
1951664,1951685,5099,gaia
1951686,1951686,5099,tyc
1951687,1951720,5099,gaia
1951721,1951721,5099,tyc
1951722,1951725,5099,gaia
1951726,1951726,5099,tyc
1951727,1951770,5099,gaia
1951771,1951771,5099,tyc
1951772,1951782,5099,gaia
1951783,1951783,5099,tyc
1951784,1951810,5099,gaia
1951811,1951811,5099,tyc
1951812,1951852,5099,gaia
1951853,1951853,5099,tyc
1951854,1951922,5099,gaia
1951923,1951923,5099,tyc
1951924,1952046,5099,gaia
1952047,1952047,5099,tyc
1952048,1952304,5099,gaia
1952305,1952305,5099,tyc
1952306,1952397,5099,gaia
1952398,1952398,5099,tyc
1952399,1952438,5099,gaia
1952439,1952439,5099,tyc
1952440,1952538,5099,gaia
1952539,1952540,5100,gaia
1952541,1952541,5100,tyc
1952542,1952650,5100,gaia
1952651,1952651,5100,tyc
1952652,1952695,5100,gaia
1952696,1952696,5100,tyc
1952697,1952912,5100,gaia
1952913,1952913,5100,tyc
1952914,1952917,5100,gaia
1952918,1952918,5100,tyc
1952919,1952973,5100,gaia
1952974,1952974,5100,tyc
1952975,1953058,5100,gaia
1953059,1953059,5100,tyc
1953060,1953146,5100,gaia
1953147,1953147,5100,tyc
1953148,1953246,5100,gaia
1953247,1953247,5100,tyc
1953248,1953293,5100,gaia
1953294,1953294,5100,tyc
1953295,1953347,5100,gaia
1953348,1953348,5100,tyc
1953349,1953360,5100,gaia
1953361,1953361,5100,tyc
1953362,1953402,5100,gaia
1953403,1953403,5100,tyc
1953404,1953412,5100,gaia
1953413,1953458,5101,gaia
1953459,1953459,5101,tyc
1953460,1953507,5101,gaia
1953508,1953508,5101,tyc
1953509,1953519,5101,gaia
1953520,1953520,5101,tyc
1953521,1953544,5101,gaia
1953545,1953545,5101,tyc
1953546,1953718,5101,gaia
1953719,1953719,5101,tyc
1953720,1953770,5101,gaia
1953771,1953771,5101,tyc
1953772,1953833,5101,gaia
1953834,1953834,5101,tyc
1953835,1953892,5101,gaia
1953893,1954111,5102,gaia
1954112,1954112,5102,tyc
1954113,1954154,5102,gaia
1954155,1954155,5102,tyc
1954156,1954332,5102,gaia
1954333,1954333,5102,tyc
1954334,1954436,5102,gaia
1954437,1954457,5103,gaia
1954458,1954458,5103,tyc
1954459,1954464,5103,gaia
1954465,1954465,5103,tyc
1954466,1954539,5103,gaia
1954540,1954540,5103,tyc
1954541,1954824,5103,gaia
1954825,1954825,5103,tyc
1954826,1954853,5103,gaia
1954854,1954877,5104,gaia
1954878,1954878,5104,tyc
1954879,1954949,5104,gaia
1954950,1954950,5104,tyc
1954951,1955299,5104,gaia
1955300,1955300,5104,tyc
1955301,1955319,5104,gaia
1955320,1955320,5104,tyc
1955321,1955338,5104,gaia
1955339,1955339,5104,tyc
1955340,1955395,5104,gaia
1955396,1955396,5104,tyc
1955397,1955489,5104,gaia
1955490,1955490,5104,tyc
1955491,1955496,5104,gaia
1955497,1955497,5104,tyc
1955498,1955503,5104,gaia
1955504,1955504,5104,tyc
1955505,1955531,5104,gaia
1955532,1955532,5104,tyc
1955533,1955553,5104,gaia
1955554,1955554,5104,tyc
1955555,1955660,5104,gaia
1955661,1955661,5104,tyc
1955662,1955733,5104,gaia
1955734,1955734,5104,tyc
1955735,1955877,5104,gaia
1955878,1955958,5105,gaia
1955959,1955959,5105,tyc
1955960,1956027,5105,gaia
1956028,1956028,5105,tyc
1956029,1956108,5105,gaia
1956109,1956109,5105,tyc
1956110,1956120,5105,gaia
1956121,1956121,5105,tyc
1956122,1956135,5105,gaia
1956136,1956136,5105,tyc
1956137,1956160,5105,gaia
1956161,1956193,5106,gaia
1956194,1956194,5106,tyc
1956195,1956219,5106,gaia
1956220,1956220,5106,tyc
1956221,1956256,5106,gaia
1956257,1956257,5106,tyc
1956258,1956306,5106,gaia
1956307,1956307,5106,tyc
1956308,1956409,5106,gaia
1956410,1956410,5106,tyc
1956411,1956457,5106,gaia
1956458,1956458,5106,tyc
1956459,1956463,5106,gaia
1956464,1956464,5106,tyc
1956465,1956475,5106,gaia
1956476,1956476,5106,tyc
1956477,1956487,5106,gaia
1956488,1956495,5107,gaia
1956496,1956496,5107,tyc
1956497,1956551,5107,gaia
1956552,1956552,5107,tyc
1956553,1956574,5107,gaia
1956575,1956575,5107,tyc
1956576,1956586,5107,gaia
1956587,1956587,5107,tyc
1956588,1956591,5107,gaia
1956592,1956592,5107,tyc
1956593,1956615,5107,gaia
1956616,1956616,5107,tyc
1956617,1956623,5107,gaia
1956624,1956649,5108,gaia
1956650,1956650,5108,tyc
1956651,1956691,5108,gaia
1956692,1956692,5108,tyc
1956693,1956721,5108,gaia
1956722,1956723,5108,tyc
1956724,1956798,5108,gaia
1956799,1956799,5108,tyc
1956800,1956816,5108,gaia
1956817,1956817,5108,tyc
1956818,1956926,5108,gaia
1956927,1956927,5108,tyc
1956928,1956978,5108,gaia
1956979,1956980,5108,tyc
1956981,1957281,5108,gaia
1957282,1957310,5109,gaia
1957311,1957311,5109,tyc
1957312,1957350,5109,gaia
1957351,1957351,5109,tyc
1957352,1957359,5109,gaia
1957360,1957360,5109,tyc
1957361,1957368,5109,gaia
1957369,1957369,5109,tyc
1957370,1957371,5109,gaia
1957372,1957535,5110,gaia
1957536,1957536,5109,gaia
1957537,1957598,5110,gaia
1957599,1957599,5110,tyc
1957600,1957643,5110,gaia
1957644,1957644,5110,tyc
1957645,1957707,5110,gaia
1957708,1957708,5110,tyc
1957709,1958035,5110,gaia
1958036,1958036,5110,tyc
1958037,1958061,5110,gaia
1958062,1958125,5111,gaia
1958126,1958126,5111,tyc
1958127,1958158,5111,gaia
1958159,1958159,5111,tyc
1958160,1958165,5111,gaia
1958166,1958166,5111,tyc
1958167,1958341,5111,gaia
1958342,1958342,5111,tyc
1958343,1958438,5111,gaia
1958439,1958439,5111,tyc
1958440,1958448,5111,gaia
1958449,1958449,5111,tyc
1958450,1958476,5111,gaia
1958477,1958509,5112,gaia
1958510,1958510,5112,tyc
1958511,1958568,5112,gaia
1958569,1958569,5112,tyc
1958570,1958589,5112,gaia
1958590,1958590,5112,tyc
1958591,1958744,5112,gaia
1958745,1958745,5112,tyc
1958746,1958869,5112,gaia
1958870,1958873,5113,gaia
1958874,1958917,5114,gaia
1958918,1958918,5114,tyc
1958919,1958962,5114,gaia
1958963,1959060,5115,gaia
1959061,1959061,5115,tyc
1959062,1959068,5115,gaia
1959069,1959069,5115,tyc
1959070,1959147,5115,gaia
1959148,1959148,5115,tyc
1959149,1959295,5115,gaia
1959296,1959373,5116,gaia
1959374,1959374,5116,tyc
1959375,1959400,5116,gaia
1959401,1959401,5116,tyc
1959402,1959423,5116,gaia
1959424,1959424,5116,tyc
1959425,1959482,5116,gaia
1959483,1959483,5116,tyc
1959484,1959505,5116,gaia
1959506,1959506,5116,tyc
1959507,1959622,5116,gaia
1959623,1959756,5117,gaia
1959757,1959757,5117,tyc
1959758,1959846,5117,gaia
1959847,1959847,5117,tyc
1959848,1959897,5117,gaia
1959898,1959898,5117,tyc
1959899,1959903,5117,gaia
1959904,1959937,5118,gaia
1959938,1959938,5118,tyc
1959939,1960005,5118,gaia
1960006,1960006,5118,tyc
1960007,1960086,5118,gaia
1960087,1960087,5118,tyc
1960088,1960140,5118,gaia
1960141,1960141,5118,tyc
1960142,1960272,5118,gaia
1960273,1960273,5118,tyc
1960274,1960318,5118,gaia
1960319,1960319,5118,tyc
1960320,1960394,5118,gaia
1960395,1960395,5118,tyc
1960396,1960443,5118,gaia
1960444,1960444,5118,tyc
1960445,1960498,5118,gaia
1960499,1960499,5118,tyc
1960500,1960510,5118,gaia
1960511,1960511,5118,tyc
1960512,1960714,5118,gaia
1960715,1960715,5118,tyc
1960716,1960961,5118,gaia
1960962,1960962,5118,tyc
1960963,1961073,5118,gaia
1961074,1961074,5118,tyc
1961075,1961083,5118,gaia
1961084,1961084,5118,tyc
1961085,1961119,5118,gaia
1961120,1961120,5118,tyc
1961121,1961283,5118,gaia
1961284,1961284,5118,tyc
1961285,1961427,5118,gaia
1961428,1961606,5119,gaia
1961607,1961607,5119,tyc
1961608,1961626,5119,gaia
1961627,1961627,5119,tyc
1961628,1961680,5119,gaia
1961681,1961681,5119,tyc
1961682,1961718,5119,gaia
1961719,1961719,5119,tyc
1961720,1961818,5119,gaia
1961819,1961819,5119,tyc
1961820,1961853,5119,gaia
1961854,1961854,5119,tyc
1961855,1961888,5119,gaia
1961889,1961889,5119,tyc
1961890,1961929,5119,gaia
1961930,1961930,5119,tyc
1961931,1961936,5119,gaia
1961937,1961937,5119,tyc
1961938,1962139,5119,gaia
1962140,1962140,5119,tyc
1962141,1962141,5119,gaia
1962142,1962143,5119,tyc
1962144,1962262,5119,gaia
1962263,1962263,5119,tyc
1962264,1962428,5119,gaia
1962429,1962429,5119,tyc
1962430,1962496,5119,gaia
1962497,1962507,5120,gaia
1962508,1962508,5120,tyc
1962509,1962583,5120,gaia
1962584,1962612,5121,gaia
1962613,1962613,5121,tyc
1962614,1962916,5121,gaia
1962917,1962939,5122,gaia
1962940,1962940,5122,tyc
1962941,1963003,5122,gaia
1963004,1963006,5123,gaia
1963007,1963007,5123,tyc
1963008,1963192,5123,gaia
1963193,1963318,5124,gaia
1963319,1963319,5124,tyc
1963320,1963349,5124,gaia
1963350,1963350,5124,tyc
1963351,1963533,5124,gaia
1963534,1963534,5124,tyc
1963535,1963594,5124,gaia
1963595,1963595,5124,tyc
1963596,1963617,5124,gaia
1963618,1963618,5124,tyc
1963619,1963704,5124,gaia
1963705,1963705,5124,tyc
1963706,1963749,5124,gaia
1963750,1963750,5124,tyc
1963751,1963787,5124,gaia
1963788,1963788,5124,tyc
1963789,1963963,5124,gaia
1963964,1963964,5124,tyc
1963965,1964063,5124,gaia
1964064,1964064,5124,tyc
1964065,1964096,5124,gaia
1964097,1964097,5124,tyc
1964098,1964109,5124,gaia
1964110,1964135,5125,gaia
1964136,1964136,5125,tyc
1964137,1964294,5125,gaia
1964295,1964295,5125,tyc
1964296,1964483,5125,gaia
1964484,1964484,5125,tyc
1964485,1964588,5125,gaia
1964589,1964589,5126,tyc
1964590,1964621,5126,gaia
1964622,1964622,5126,tyc
1964623,1964704,5126,gaia
1964705,1964705,5126,tyc
1964706,1964762,5126,gaia
1964763,1964764,5126,tyc
1964765,1964831,5126,gaia
1964832,1964864,5127,gaia
1964865,1964865,5127,tyc
1964866,1964893,5127,gaia
1964894,1964894,5127,tyc
1964895,1964984,5127,gaia
1964985,1964985,5127,tyc
1964986,1964998,5127,gaia
1964999,1964999,5127,tyc
1965000,1965059,5127,gaia
1965060,1965060,5127,tyc
1965061,1965090,5127,gaia
1965091,1965091,5127,tyc
1965092,1965160,5127,gaia
1965161,1965161,5127,tyc
1965162,1965169,5127,gaia
1965170,1965170,5127,tyc
1965171,1965178,5127,gaia
1965179,1965193,5128,gaia
1965194,1965194,5128,tyc
1965195,1965273,5128,gaia
1965274,1965274,5128,tyc
1965275,1965395,5128,gaia
1965396,1965396,5128,tyc
1965397,1965471,5128,gaia
1965472,1965472,5128,tyc
1965473,1965503,5128,gaia
1965504,1965504,5128,tyc
1965505,1965557,5128,gaia
1965558,1965558,5128,tyc
1965559,1965606,5128,gaia
1965607,1965607,5140,gaia
1965608,1965618,5128,gaia
1965619,1965619,5128,tyc
1965620,1965666,5128,gaia
1965667,1965667,5128,tyc
1965668,1965788,5128,gaia
1965789,1965789,5128,tyc
1965790,1966009,5128,gaia
1966010,1966010,5128,tyc
1966011,1966014,5128,gaia
1966015,1966015,5128,tyc
1966016,1966058,5128,gaia
1966059,1966059,5128,tyc
1966060,1966177,5128,gaia
1966178,1966178,5128,tyc
1966179,1966251,5128,gaia
1966252,1966252,5128,tyc
1966253,1966316,5128,gaia
1966317,1966317,5128,tyc
1966318,1966333,5128,gaia
1966334,1966334,5128,tyc
1966335,1966529,5128,gaia
1966530,1966530,5128,tyc
1966531,1966689,5128,gaia
1966690,1966690,5128,tyc
1966691,1966697,5128,gaia
1966698,1966698,5128,tyc
1966699,1966842,5128,gaia
1966843,1966843,5128,tyc
1966844,1966902,5128,gaia
1966903,1966903,5128,tyc
1966904,1966932,5128,gaia
1966933,1966959,5129,gaia
1966960,1966960,5129,tyc
1966961,1966977,5129,gaia
1966978,1966978,5129,tyc
1966979,1967134,5129,gaia
1967135,1967135,5129,tyc
1967136,1967195,5129,gaia
1967196,1967196,5129,tyc
1967197,1967375,5129,gaia
1967376,1967376,5129,tyc
1967377,1967393,5129,gaia
1967394,1967394,5129,tyc
1967395,1967422,5129,gaia
1967423,1967423,5129,tyc
1967424,1967472,5129,gaia
1967473,1967473,5129,tyc
1967474,1967539,5129,gaia
1967540,1967647,5130,gaia
1967648,1967648,5130,tyc
1967649,1967735,5130,gaia
1967736,1967736,5130,tyc
1967737,1967761,5130,gaia
1967762,1967762,5130,tyc
1967763,1967818,5130,gaia
1967819,1967897,5131,gaia
1967898,1967898,5131,tyc
1967899,1967910,5131,gaia
1967911,1967911,5131,tyc
1967912,1967964,5131,gaia
1967965,1967965,5131,tyc
1967966,1968077,5131,gaia
1968078,1968078,5131,tyc
1968079,1968124,5131,gaia
1968125,1968125,5131,tyc
1968126,1968178,5131,gaia
1968179,1968179,5131,tyc
1968180,1968257,5131,gaia
1968258,1968258,5131,tyc
1968259,1968272,5131,gaia
1968273,1968273,5131,tyc
1968274,1968362,5131,gaia
1968363,1968363,5131,tyc
1968364,1968375,5131,gaia
1968376,1968376,5131,tyc
1968377,1968418,5131,gaia
1968419,1968434,5132,gaia
1968435,1968488,5133,gaia
1968489,1968489,5133,tyc
1968490,1968514,5133,gaia
1968515,1968515,5133,tyc
1968516,1968537,5133,gaia
1968538,1968545,5134,gaia
1968546,1968546,5134,tyc
1968547,1968556,5134,gaia
1968557,1968557,5134,tyc
1968558,1968677,5134,gaia
1968678,1968678,5134,tyc
1968679,1968736,5134,gaia
1968737,1968737,5134,tyc
1968738,1968797,5134,gaia
1968798,1968798,5134,tyc
1968799,1968924,5134,gaia
1968925,1968925,5134,tyc
1968926,1968952,5134,gaia
1968953,1968953,5134,tyc
1968954,1968973,5134,gaia
1968974,1968974,5134,tyc
1968975,1969002,5134,gaia
1969003,1969003,5134,tyc
1969004,1969039,5134,gaia
1969040,1969040,5134,tyc
1969041,1969180,5134,gaia
1969181,1969181,5134,tyc
1969182,1969206,5134,gaia
1969207,1969207,5134,tyc
1969208,1969216,5134,gaia
1969217,1969217,5134,tyc
1969218,1969226,5134,gaia
1969227,1969227,5134,tyc
1969228,1969264,5134,gaia
1969265,1969265,5134,tyc
1969266,1969267,5134,gaia
1969268,1969268,5134,tyc
1969269,1969289,5134,gaia
1969290,1969290,5134,tyc
1969291,1969367,5134,gaia
1969368,1969368,5134,tyc
1969369,1969420,5134,gaia
1969421,1969421,5134,tyc
1969422,1969438,5134,gaia
1969439,1969439,5134,tyc
1969440,1969496,5134,gaia
1969497,1969497,5134,tyc
1969498,1969499,5134,gaia
1969500,1969500,5134,tyc
1969501,1969650,5134,gaia
1969651,1969651,5134,tyc
1969652,1969720,5134,gaia
1969721,1969792,5135,gaia
1969793,1969990,5136,gaia
1969991,1969991,5136,tyc
1969992,1970048,5136,gaia
1970049,1970049,5136,tyc
1970050,1970108,5136,gaia
1970109,1970109,5136,tyc
1970110,1970142,5136,gaia
1970143,1970143,5136,tyc
1970144,1970231,5136,gaia
1970232,1970232,5136,tyc
1970233,1970384,5136,gaia
1970385,1970385,5136,tyc
1970386,1970583,5136,gaia
1970584,1970584,5136,tyc
1970585,1970603,5136,gaia
1970604,1970605,5136,tyc
1970606,1970608,5136,gaia
1970609,1970609,5136,tyc
1970610,1970662,5136,gaia
1970663,1970663,5136,tyc
1970664,1970793,5136,gaia
1970794,1970794,5136,tyc
1970795,1970840,5136,gaia
1970841,1970841,5136,tyc
1970842,1971019,5136,gaia
1971020,1971020,5136,tyc
1971021,1971047,5136,gaia
1971048,1971048,5136,tyc
1971049,1971078,5136,gaia
1971079,1971079,5136,tyc
1971080,1971086,5136,gaia
1971087,1971087,5136,tyc
1971088,1971179,5136,gaia
1971180,1971180,5136,tyc
1971181,1971215,5136,gaia
1971216,1971216,5136,tyc
1971217,1971287,5136,gaia
1971288,1971288,5136,tyc
1971289,1971485,5136,gaia
1971486,1971486,5136,tyc
1971487,1971776,5136,gaia
1971777,1971777,5136,tyc
1971778,1971900,5136,gaia
1971901,1971943,5137,gaia
1971944,1972018,5138,gaia
1972019,1972019,5138,tyc
1972020,1972197,5138,gaia
1972198,1972235,5139,gaia
1972236,1972236,5139,tyc
1972237,1972296,5139,gaia
1972297,1972297,5139,tyc
1972298,1972423,5139,gaia
1972424,1972424,5139,tyc
1972425,1972457,5139,gaia
1972458,1972490,5140,gaia
1972491,1972546,5141,gaia
1972547,1972547,5141,tyc
1972548,1972574,5141,gaia
1972575,1972576,5141,tyc
1972577,1972781,5141,gaia
1972782,1972882,5142,gaia
1972883,1972883,5142,tyc
1972884,1972952,5142,gaia
1972953,1972984,5143,gaia
1972985,1972985,5143,tyc
1972986,1972993,5143,gaia
1972994,1972994,5143,tyc
1972995,1972998,5143,gaia
1972999,1972999,5143,tyc
1973000,1973035,5143,gaia
1973036,1973036,5143,tyc
1973037,1973041,5143,gaia
1973042,1973042,5143,tyc
1973043,1973066,5143,gaia
1973067,1973067,5143,tyc
1973068,1973084,5143,gaia
1973085,1973085,5143,tyc
1973086,1973203,5143,gaia
1973204,1973204,5143,tyc
1973205,1973461,5143,gaia
1973462,1973462,5143,tyc
1973463,1973463,5143,gaia
1973464,1973598,5144,gaia
1973599,1973745,5145,gaia
1973746,1973746,5145,tyc
1973747,1973747,5145,gaia
1973748,1973748,5145,tyc
1973749,1973866,5145,gaia
1973867,1973867,5145,tyc
1973868,1973892,5145,gaia
1973893,1973893,5145,tyc
1973894,1974016,5145,gaia
1974017,1974017,5145,tyc
1974018,1974030,5145,gaia
1974031,1974048,5146,gaia
1974049,1974049,5146,tyc
1974050,1974088,5146,gaia
1974089,1974089,5146,tyc
1974090,1974098,5146,gaia
1974099,1974099,5146,tyc
1974100,1974107,5146,gaia
1974108,1974108,5146,tyc
1974109,1974322,5146,gaia
1974323,1974323,5146,tyc
1974324,1974342,5146,gaia
1974343,1974343,5146,tyc
1974344,1974479,5146,gaia
1974480,1974480,5146,tyc
1974481,1974510,5146,gaia
1974511,1974511,5146,tyc
1974512,1974557,5146,gaia
1974558,1974558,5146,tyc
1974559,1974711,5146,gaia
1974712,1974712,5146,tyc
1974713,1974767,5146,gaia
1974768,1974768,5146,tyc
1974769,1974780,5146,gaia
1974781,1974781,5146,tyc
1974782,1974791,5146,gaia
1974792,1974978,5147,gaia
1974979,1974979,5147,tyc
1974980,1975022,5147,gaia
1975023,1975023,5147,tyc
1975024,1975125,5147,gaia
1975126,1975126,5147,tyc
1975127,1975205,5147,gaia
1975206,1975206,5147,tyc
1975207,1975213,5147,gaia
1975214,1975214,5147,tyc
1975215,1975373,5147,gaia
1975374,1975374,5147,tyc
1975375,1975396,5147,gaia
1975397,1975397,5147,tyc
1975398,1975423,5147,gaia
1975424,1975424,5147,tyc
1975425,1975537,5147,gaia
1975538,1975538,5147,tyc
1975539,1975550,5147,gaia
1975551,1975551,5147,tyc
1975552,1975589,5147,gaia
1975590,1975590,5147,tyc
1975591,1975638,5147,gaia
1975639,1975639,5147,tyc
1975640,1975652,5147,gaia
1975653,1975653,5147,tyc
1975654,1975763,5147,gaia
1975764,1975775,5148,gaia
1975776,1975776,5148,tyc
1975777,1975952,5148,gaia
1975953,1975953,5148,tyc
1975954,1976028,5148,gaia
1976029,1976029,5204,gaia
1976030,1976084,5148,gaia
1976085,1976095,5149,gaia
1976096,1976096,5149,tyc
1976097,1976130,5149,gaia
1976131,1976131,5149,tyc
1976132,1976173,5149,gaia
1976174,1976174,5149,tyc
1976175,1976297,5149,gaia
1976298,1976298,5149,tyc
1976299,1976299,5149,gaia
1976300,1976300,5148,gaia
1976301,1976360,5149,gaia
1976361,1976361,5149,tyc
1976362,1976445,5149,gaia
1976446,1976446,5149,tyc
1976447,1976481,5149,gaia
1976482,1976482,5149,tyc
1976483,1976531,5149,gaia
